train_loss,val_loss,learning_rate
52.717640272776286,0.3393322952588399,0.0001
85.29031107584636,0.8157765261332194,0.0001
79.01980499267579,0.44927395939826964,0.0001
39.44125038146973,0.3499101601044337,0.0001
34.422670199076336,0.30057993054389953,0.0001
38.095183264414466,0.288886576294899,0.0001
31.909264844258626,0.2610275626182556,0.0001
31.844524466196695,0.2511796736717224,0.0001
31.645572045644123,0.24377400636672975,0.0001
31.835619691212973,0.23491498053073884,0.0001
35.648470675150556,0.25432476858297987,0.0001
33.564743245442706,0.3711051297187805,0.0001
45.515095183054605,0.23810677071412403,0.0001
32.02515362421671,0.23380590816338856,0.0001
30.398794078826903,0.2199992122252782,0.0001
31.701337451934815,0.24071557144323985,0.0001
29.568810653686523,0.21297320187091828,0.0001
29.35675127665202,0.1974365790685018,0.0001
27.67307809829712,0.18658811072508494,0.0001
29.305669962565105,0.21547843356927235,0.0001
29.436767260233562,0.19277646362781525,0.0001
37.390785446166994,0.3224738804499308,0.0001
29.24814842859904,0.19960847854614258,0.0001
29.176951224009198,0.19832589546839396,0.0001
26.89055030822754,0.17602890074253083,0.0001
26.825338401794433,0.1751038384437561,0.0001
27.918947073618572,0.1688346329331398,0.0001
29.269195245107014,0.1777632776896159,0.0001
27.850853856404623,0.17256140053272248,0.0001
27.506243426005046,0.18061813453833261,0.0001
25.841942850748698,0.160163261393706,0.0001
25.530371691385906,0.15074834128220876,0.0001
25.742824675242105,0.14928667465845744,0.0001
28.19668934504191,0.15459978262583415,0.0001
26.91619245529175,0.15278865108887354,0.0001
26.39287359873454,0.2072515364487966,0.0001
26.381853796641032,0.147831751704216,0.0001
26.518134702046712,0.14799692233403525,0.0001
27.749145488739014,0.1799286848306656,0.0001
32.84326930999756,0.18489872336387633,0.0001
27.325880336761475,0.1707128777106603,0.0001
26.00378039677938,0.1523176043232282,0.0001
25.300884583791095,0.14795326034228007,0.0001
27.448383204142253,0.15885078608989717,0.0001
67.89195360819498,0.6458688926696777,0.0001
39.71690932591756,0.25790353973706565,0.0001
36.00007232030233,0.21432125329971313,0.0001
27.742098744710287,0.17074817498524983,0.0001
25.348751417795818,0.15711252788702648,5e-05
26.33975529988607,0.15090047657489777,5e-05
24.814955755869548,0.1430456573764483,5e-05
23.175403588612873,0.13792614837487538,5e-05
23.778820069630942,0.13574984014034272,5e-05
23.070450121561688,0.13158560434977212,5e-05
23.48396032333374,0.13079553286234538,5e-05
22.77986219406128,0.12676292190949123,5e-05
23.35945655186971,0.12596533010403316,5e-05
22.687600739796956,0.1222327541311582,5e-05
23.776859722137452,0.12271629184484482,5e-05
22.773069508870442,0.12164076199134191,5e-05
22.969980068206787,0.12699033915996552,5e-05
23.18453456242879,0.1221084729830424,5e-05
24.11352880477905,0.1190880905588468,5e-05
22.46773508707682,0.1171990050872167,5e-05
22.710019410451252,0.1164190802971522,5e-05
22.22624170303345,0.11816820939381917,5e-05
22.8672705523173,0.11610255181789399,5e-05
22.328807169596356,0.11417407045761745,5e-05
22.112984015146893,0.11631423711776734,5e-05
22.059835402170815,0.11579797486464183,5e-05
22.49969523111979,0.1142803896466891,5e-05
22.431289234161376,0.11219033896923065,5e-05
22.72257905960083,0.11627786089976629,5e-05
23.64213295618693,0.11556834032138188,5e-05
22.574676558176677,0.11142675787210464,5e-05
22.009807262420654,0.10965440402428309,5e-05
23.031360772450764,0.11078517138957977,5e-05
22.958711655934653,0.11200272291898727,5e-05
21.854959774017335,0.10890637159347534,5e-05
22.578996035257976,0.11758142332235973,5e-05
21.876364962259927,0.11073199510574341,5e-05
22.04064521789551,0.11091501871744791,5e-05
22.025078048706053,0.11010539164145787,5e-05
23.00052589416504,0.10959083328644435,5e-05
21.960380992889405,0.10957462787628174,5e-05
23.725387312571208,0.1114872204264005,5e-05
23.14110410054525,0.10897687733173371,5e-05
21.718178984324137,0.10600991368293762,5e-05
21.829841028849284,0.12464625497659047,5e-05
22.80816915512085,0.10730120390653611,5e-05
22.77835256576538,0.1109210087855657,5e-05
21.801131807963053,0.11216300278902054,5e-05
27.607345479329428,0.1169622141122818,5e-05
21.914643325805663,0.10744226902723313,5e-05
21.74776824315389,0.1055068161090215,5e-05
21.285028184254966,0.10540697773297628,5e-05
21.665361289978026,0.10466756343841553,5e-05
21.208042278289795,0.10536399732033412,5e-05
21.57136370976766,0.10349120686451595,5e-05
21.128873793284097,0.10540396670500438,5e-05
21.762479648590087,0.10365763237078984,5e-05
21.591665121714275,0.10548420339822769,5e-05
21.44968978881836,0.10458851814270019,5e-05
21.03235134124756,0.10411226361989975,5e-05
22.29012353261312,0.10592869718869527,5e-05
21.440602779388428,0.10363448888063431,5e-05
21.362664483388265,0.10696277211109798,5e-05
21.13978148142497,0.10259769966204961,5e-05
20.935614255269368,0.10422838578621546,5e-05
20.876991850535074,0.10260611355304718,5e-05
21.339790471394856,0.10160917679468791,5e-05
20.796290340423585,0.10279959718386332,5e-05
20.968873507181804,0.10147519946098328,5e-05
20.906850573221842,0.10224991430838903,5e-05
20.97300163269043,0.10021930932998657,5e-05
21.367700856526692,0.09962272961934407,5e-05
22.185928643544514,0.10874018102884292,5e-05
22.352828362782795,0.10325156837701797,5e-05
21.185314763387044,0.10077413668235143,5e-05
20.756302038828533,0.09876222759485245,5e-05
20.577217636108397,0.09788809210062027,5e-05
20.803468647003175,0.10248343527317047,5e-05
20.87719506581624,0.1006334106127421,5e-05
20.697065951029458,0.09779320438702901,5e-05
20.442612590789796,0.09795101205507914,5e-05
20.708099816640217,0.09618945082028707,5e-05
20.596484025319416,0.09797640363375346,5e-05
20.789896284739175,0.09759395251671474,5e-05
21.201458282470703,0.09920521299044291,5e-05
20.72171812693278,0.09666116426388423,5e-05
20.629431591033935,0.09518120755751927,5e-05
20.628355344136555,0.09745124051968257,5e-05
21.118531557718914,0.0981590661406517,5e-05
21.01579318364461,0.09763250291347504,5e-05
20.574379482269286,0.09803460101286571,5e-05
20.667809346516925,0.0998338187734286,5e-05
20.734760284423828,0.11598145226637523,5e-05
24.79154780069987,0.09989072561264038,5e-05
20.66212912877401,0.09683457771937053,5e-05
20.47869707107544,0.09616741379102071,5e-05
20.361213957468667,0.09525591760873794,5e-05
20.201162192026775,0.09441814372936884,5e-05
20.166088403066,0.09522932479778926,5e-05
20.35795145670573,0.09497459510962168,5e-05
20.20067235946655,0.09402775456508,5e-05
20.342821877797444,0.09457961171865463,5e-05
20.193373495737713,0.09396912227074306,5e-05
20.613426144917806,0.0944015763203303,5e-05
20.32906494140625,0.09409462680419287,5e-05
20.931033229827882,0.09528238087892532,5e-05
20.764549617767333,0.09644211332003276,5e-05
20.54113545735677,0.09524187405904135,5e-05
20.84918306986491,0.09488880306482315,5e-05
20.31452999750773,0.09395391494035721,5e-05
20.18982016881307,0.09346527208884557,5e-05
20.166622714996336,0.09580931643644969,5e-05
20.14081018447876,0.0913776088754336,5e-05
20.75416337966919,0.09712991813818614,5e-05
23.836288820902507,0.10105046570301056,5e-05
27.834582907358804,0.09980542927980424,5e-05
20.49499532699585,0.09492015520731609,5e-05
20.763055438995362,0.09407007416089376,5e-05
20.169389883677166,0.09313999056816101,5e-05
19.987135791778563,0.09197554230690003,5e-05
19.948725147247316,0.09199337015549341,5e-05
20.198079840342203,0.09239433507124582,5e-05
24.050085786183676,0.09972459902366003,5e-05
24.56568971633911,0.09648034324248632,5e-05
20.339758160909017,0.09499122679233551,2.5e-05
19.67700075785319,0.09205013751983643,2.5e-05
19.562403303782144,0.09130030204852423,2.5e-05
19.401042766571045,0.0910321095585823,2.5e-05
19.37115612665812,0.09051423460245132,2.5e-05
19.373327401479084,0.09019453406333923,2.5e-05
19.315006319681803,0.08974361618359884,2.5e-05
19.351508401234945,0.08977579752604167,2.5e-05
19.324523188273112,0.08962370951970418,2.5e-05
19.36911388397217,0.0895367419719696,2.5e-05
19.31018207550049,0.08958639661471049,2.5e-05
19.314250456492108,0.08939085721969604,2.5e-05
19.281913051605226,0.0886638198296229,2.5e-05
19.30099054336548,0.08891958355903626,2.5e-05
19.35870808283488,0.09014219621817271,2.5e-05
19.261218808492025,0.08888058781623841,2.5e-05
19.326966609954834,0.08895040820042292,2.5e-05
19.26300220489502,0.08887090255816778,2.5e-05
19.383613039652506,0.08923123240470886,2.5e-05
19.33270956039429,0.08889369487762451,2.5e-05
19.332217534383137,0.08882502069075902,2.5e-05
19.26457925160726,0.08842592904965083,2.5e-05
19.293491013844807,0.08876230965058009,2.5e-05
19.344863109588623,0.08829292505979539,2.5e-05
19.292243041992187,0.0878634923696518,2.5e-05
19.24004286448161,0.08780106196800867,2.5e-05
19.21542346318563,0.08747233659029006,2.5e-05
19.234091873168946,0.08878968516985575,2.5e-05
19.2923663520813,0.0892521588007609,2.5e-05
19.24215145746867,0.08828278571367264,2.5e-05
19.235526682535806,0.08776992579301199,2.5e-05
19.299619992574055,0.0884070004026095,2.5e-05
19.13619037628174,0.08763848344484965,2.5e-05
19.173386942545573,0.08714605182409287,2.5e-05
19.19901545206706,0.08750203251838684,2.5e-05
19.185994351704917,0.08751239895820617,2.5e-05
19.175183931986492,0.08779688249031703,2.5e-05
19.107414480845133,0.08716679294904073,2.5e-05
19.144864660898843,0.08751609047253926,2.5e-05
19.127675177256265,0.08728845606247584,2.5e-05
19.09462329864502,0.08689641773700714,2.5e-05
19.1418647702535,0.08713825295368831,2.5e-05
19.24436357498169,0.09118150969346364,2.5e-05
20.06171309789022,0.08997449696063996,2.5e-05
19.43785592397054,0.08797861188650132,2.5e-05
19.07742348988851,0.08724787443876267,2.5e-05
19.031468505859376,0.0873363322019577,2.5e-05
19.04898931503296,0.08680422097444535,2.5e-05
18.995779088338217,0.08676331470410029,2.5e-05
18.96340115229289,0.08650052547454834,2.5e-05
18.95430664698283,0.08641575872898102,2.5e-05
19.007207743326823,0.08683144062757492,2.5e-05
19.24381461461385,0.08652269830306371,2.5e-05
18.95343125661214,0.08685305019219716,2.5e-05
19.221379852294923,0.08758289237817128,2.5e-05
19.67645045598348,0.08741925021012624,2.5e-05
19.278776105244955,0.08805573225021363,2.5e-05
18.973905455271403,0.08712154666582743,2.5e-05
18.974278469085693,0.0866734599073728,2.5e-05
18.881599610646564,0.08608278761307399,2.5e-05
18.935118923187257,0.08585744420687358,2.5e-05
18.915386950174966,0.08567185958226521,2.5e-05
18.95817331314087,0.0865033033490181,2.5e-05
18.97636339187622,0.08584161092837651,2.5e-05
18.925544503529867,0.08607457806666692,2.5e-05
19.099995924631756,0.08613486816485723,2.5e-05
18.923444684346517,0.08559444189071655,2.5e-05
18.869571723937987,0.08574789434671402,2.5e-05
18.909710763295493,0.08581227511167526,2.5e-05
18.87976703643799,0.08567025125026703,2.5e-05
18.955602359771728,0.08574537813663483,2.5e-05
18.90832306543986,0.08584755917390187,2.5e-05
18.92757090250651,0.08595182041327158,2.5e-05
18.909781970977782,0.0865819854537646,2.5e-05
18.94118267059326,0.08550260285536448,2.5e-05
18.943236557642617,0.08545546998580297,2.5e-05
18.943048655192058,0.08597364733616511,2.5e-05
19.145396048227948,0.08542579313119253,2.5e-05
19.160168221791587,0.08633513828118643,2.5e-05
18.931565767923992,0.08599068969488144,2.5e-05
18.79484552383423,0.08508586466312408,2.5e-05
18.767122694651285,0.08529025673866272,2.5e-05
18.87243361790975,0.0854476938645045,2.5e-05
18.78345771789551,0.08626812050739924,2.5e-05
18.826553866068522,0.08551607777674992,2.5e-05
18.873926595052083,0.08570170193910599,2.5e-05
